"date_long,year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type",year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type
"19631115,1963,63039,USA,NTS,UGS,37.1,-116,0,0,0,0,20,WR,MUSTANG,SHAFT",1963,63039,USA,NTS,UGS,37.1,-116,0,0,0,0,20,WEAPONS TESTING,MUSTANG,UNDERGROUND
"19631122,1963,63040,USA,NTS,UGS,37.1,-116,0,0,0,20,200,WR,GREYS,SHAFT",1963,63040,USA,NTS,UGS,37.1,-116,0,0,0,20,200,WEAPONS TESTING,GREYS,UNDERGROUND
"19631204,1963,63041,USA,NTS,UGS,36.9,-116.3,0,0,0,0,20,WR,SARDINE/BARRACU,SHAFT",1963,63041,USA,NTS,UGS,36.9,-116.3,0,0,0,0,20,WEAPONS TESTING,SARDINE/BARRACU,UNDERGROUND
"19631212,1963,63042,USA,NTS,UGS,37.1,-115.9,0,0,0,5.3,5.3,WR,EAGLE,SHAFT",1963,63042,USA,NTS,UGS,37.1,-115.9,0,0,0,5.3,5.3,WEAPONS TESTING,EAGLE,UNDERGROUND
"19631220,1963,63050,USA,NTS,DOE,37,-116,0,0,0,10,20,WR,TUNA,SHAFT",1963,63050,USA,NTS,DOE,37,-116,0,0,0,10,20,WEAPONS TESTING,TUNA,UNDERGROUND
"19640116,1964,64001,USA,NTS,UGS,37.1,-116,0,0,0,20,200,WR,FORE,SHAFT",1964,64001,USA,NTS,UGS,37.1,-116,0,0,0,20,200,WEAPONS TESTING,FORE,UNDERGROUND
"19640123,1964,64002,USA,NTS,UGS,37.1,-116,0,0,0,10.5,10.5,WR,OCOKTO,SHAFT",1964,64002,USA,NTS,UGS,37.1,-116,0,0,0,10.5,10.5,WEAPONS TESTING,OCOKTO,UNDERGROUND
"19640130,1964,64044,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,CLUB,SHAFT",1964,64044,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,CLUB,UNDERGROUND
"19640212,1964,64045,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,SOLENDON,SHAFT",1964,64045,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,SOLENDON,UNDERGROUND
"19640213,1964,64046,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,BUNKER,SHAFT",1964,64046,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,BUNKER,UNDERGROUND
"19640214,1964,64003,FRANCE,IN ECKER ALG,DOE,24.054,5.053,0,0,0,0,5,WR,OPALE,GALLERY",1964,64003,FRANCE,IN ECKER ALG,DOE,24.054,5.053,0,0,0,0,5,WEAPONS TESTING,OPALE,UNDERGROUND
"19640218,1964,64047,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,BONEFISH,SHAFT",1964,64047,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,BONEFISH,UNDERGROUND
"19640218,1964,64048,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,MACKAREL,SHAFT",1964,64048,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,MACKAREL,UNDERGROUND
"19640220,1964,64004,USA,NTS,UGS,37.2,-116,0,0,0,20,200,PNE:PLO,KLICKITAT,SHAFT",1964,64004,USA,NTS,UGS,37.2,-116,0,0,0,20,200,CIVIL TESTING,KLICKITAT,UNDERGROUND
"19640312,1964,64049,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,HANDICAP,SHAFT",1964,64049,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,HANDICAP,UNDERGROUND
"19640313,1964,64005,USA,NTS,UGS,37.1,-116,0,0,0,0,20,WR,PIKE,SHAFT",1964,64005,USA,NTS,UGS,37.1,-116,0,0,0,0,20,WEAPONS TESTING,PIKE,UNDERGROUND
"19640315,1964,64006,USSR,SEMI KAZAKH,UGS,49.7,78,5.6,0,0,20,150,WE,NA,TUNNEL",1964,64006,USSR,SEMI KAZAKH,UGS,49.7,78,5.6,0,0,20,150,EFFECT TESTING,NA,UNDERGROUND
"19640414,1964,64007,USA,NTS,UGS,37.1,-116,0,0,0,0,20,WR,HOOK,SHAFT",1964,64007,USA,NTS,UGS,37.1,-116,0,0,0,0,20,WEAPONS TESTING,HOOK,UNDERGROUND
"19640415,1964,64008,USA,NTS,UGS,37,-116,0,0,0,0,20,WR,STURGEON,SHAFT",1964,64008,USA,NTS,UGS,37,-116,0,0,0,0,20,WEAPONS TESTING,STURGEON,UNDERGROUND
"19640417,1964,64050,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,BOGEY,SHAFT",1964,64050,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,BOGEY,UNDERGROUND
"19640424,1964,64009,USA,NTS,UGS,37.1,-116.1,0,0,0,20,200,WR,TURF,SHAFT",1964,64009,USA,NTS,UGS,37.1,-116.1,0,0,0,20,200,WEAPONS TESTING,TURF,UNDERGROUND
"19640429,1964,64010,USA,NTS,UGS,37,-116,0,0,0,0,20,WR,PIPEFISH,SHAFT",1964,64010,USA,NTS,UGS,37,-116,0,0,0,0,20,WEAPONS TESTING,PIPEFISH,UNDERGROUND
"19640507,1964,64051,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,DRIVER,SHAFT",1964,64051,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,DRIVER,UNDERGROUND
"19640514,1964,64011,USA,NTS,UGS,37.1,-116,0,0,0,0,20,WR,BACKSWING,SHAFT",1964,64011,USA,NTS,UGS,37.1,-116,0,0,0,0,20,WEAPONS TESTING,BACKSWING,UNDERGROUND
"19640515,1964,64012,USA,NTS,UGS,37,-116.1,0,0,0,0,20,WR,MINNOW,SHAFT",1964,64012,USA,NTS,UGS,37,-116.1,0,0,0,0,20,WEAPONS TESTING,MINNOW,UNDERGROUND
"19640516,1964,64013,USSR,SEMI KAZAKH,UGS,49.9,78.3,5.6,0,0,20,150,WR,NA,TUNNEL",1964,64013,USSR,SEMI KAZAKH,UGS,49.9,78.3,5.6,0,0,20,150,WEAPONS TESTING,NA,UNDERGROUND
"19640606,1964,64014,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,FMS,NA,TUNNEL",1964,64014,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,SOVIET EXPERIMENT,NA,UNDERGROUND
"19640611,1964,64015,USA,NTS,UGS,37.2,-116.1,0,0,0,0,20,PNE:PLO,ACE,SHAFT",1964,64015,USA,NTS,UGS,37.2,-116.1,0,0,0,0,20,CIVIL TESTING,ACE,UNDERGROUND
"19640612,1964,64052,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,BITTERLING,SHAFT",1964,64052,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,BITTERLING,UNDERGROUND
"19640615,1964,64016,FRANCE,IN ECKER ALG,DOE,24.067,5.034,0,0,0,0,5,NA,TOPAZE,GALLERY",1964,64016,FRANCE,IN ECKER ALG,DOE,24.067,5.034,0,0,0,0,5,SAFETY TESTING,TOPAZE,UNDERGROUND
"19640618,1964,64053,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,DUFFER,SHAFT",1964,64053,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,DUFFER,UNDERGROUND
"19640625,1964,64017,USA,NTS,UGS,37.1,-116.1,0,0,0,0,20,WR,FADE,SHAFT",1964,64017,USA,NTS,UGS,37.1,-116.1,0,0,0,0,20,WEAPONS TESTING,FADE,UNDERGROUND
"19640630,1964,64018,USA,NTS,UGS,37.2,-116.1,0,0,0,0,20,PNE:PLO,DUB,SHAFT",1964,64018,USA,NTS,UGS,37.2,-116.1,0,0,0,0,20,CIVIL TESTING,DUB,UNDERGROUND
"19640716,1964,64019,USA,NTS,UGS,37.2,-116.1,0,0,0,20,200,WR,BYE,SHAFT",1964,64019,USA,NTS,UGS,37.2,-116.1,0,0,0,20,200,WEAPONS TESTING,BYE,UNDERGROUND
"19640717,1964,64020,UK,NTS,DOE,37,-116,0,0,0,0,20,WR,CORMORANT,SHAFT",1964,64020,UK,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,CORMORANT,UNDERGROUND
"19640719,1964,64021,USSR,SEMI KAZAKH,UGS,49.9,78.1,5.5,0,0,20,150,FMS,NA,TUNNEL",1964,64021,USSR,SEMI KAZAKH,UGS,49.9,78.1,5.5,0,0,20,150,SOVIET EXPERIMENT,NA,UNDERGROUND
"19640723,1964,64054,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,LINKS,SHAFT",1964,64054,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,LINKS,UNDERGROUND
"19640724,1964,64055,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,TROGON,SHAFT",1964,64055,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,TROGON,UNDERGROUND
"19640818,1964,64022,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,NA,TUNNEL",1964,64022,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19640819,1964,64023,USA,NTS,UGS,37.2,-116.1,0,0,0,4.4,4.4,WR,ALVA,SHAFT",1964,64023,USA,NTS,UGS,37.2,-116.1,0,0,0,4.4,4.4,WEAPONS TESTING,ALVA,UNDERGROUND
"19640822,1964,64024,USA,NTS,UGS,37.1,-116,0,0,0,0,20,WR,CANVASBACK,SHAFT",1964,64024,USA,NTS,UGS,37.1,-116,0,0,0,0,20,WEAPONS TESTING,CANVASBACK,UNDERGROUND
"19640827,1964,64056,USA,NTS,DOE,37,-116,0,0,0,0,20,SE,PLAYER,SHAFT",1964,64056,USA,NTS,DOE,37,-116,0,0,0,0,20,SAFETY TESTING,PLAYER,UNDERGROUND
"19640828,1964,64025,USA,NTS,UGS,37.1,-116,0,0,0,0,20,WR,HADDOCK,SHAFT",1964,64025,USA,NTS,UGS,37.1,-116,0,0,0,0,20,WEAPONS TESTING,HADDOCK,UNDERGROUND
"19640904,1964,64026,USA,NTS,UGS,37,-116,0,0,0,0,20,WR,GUANAY,SHAFT",1964,64026,USA,NTS,UGS,37,-116,0,0,0,0,20,WEAPONS TESTING,GUANAY,UNDERGROUND
"19640911,1964,64057,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,SPOON,SHAFT",1964,64057,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,SPOON,UNDERGROUND
"19640918,1964,64027,USSR,NZ RUSS,UGS,72.9,55.2,4.3,0,0,0.001,20,FMS,NA,TUNNEL",1964,64027,USSR,NZ RUSS,UGS,72.9,55.2,4.3,0,0,0.001,20,SOVIET EXPERIMENT,NA,UNDERGROUND
"19640925,1964,64058,UK,NTS,DOE,37,-116,0,0,0,0,0,WR,COURSER,SHAFT",1964,64058,UK,NTS,DOE,37,-116,0,0,0,0,0,WEAPONS TESTING,COURSER,UNDERGROUND
"19640930,1964,64028,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,FMS,NA,TUNNEL",1964,64028,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,SOVIET EXPERIMENT,NA,UNDERGROUND
"19641002,1964,64029,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,AUK,SHAFT",1964,64029,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,AUK,UNDERGROUND
"19641009,1964,64030,USA,NTS,DOE,37,-116,0,0,0,38,38,PNE:PLO,PAR,SHAFT",1964,64030,USA,NTS,DOE,37,-116,0,0,0,38,38,CIVIL TESTING,PAR,UNDERGROUND
"19641016,1964,64031,CHINA,LOP NOR,DOE,41.5,89,0,0,0,22,22,WR,NA,TOWER",1964,64031,CHINA,LOP NOR,DOE,41.5,89,0,0,0,22,22,WEAPONS TESTING,NA,ATMOSPHERE
"19641016,1964,64032,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,BARBELTURNSTONE,SHAFT",1964,64032,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,BARBELTURNSTONE,UNDERGROUND
"19641022,1964,64033,USA,HATTIESB MS,DOE,31,-89,0,0,0,5.3,5.3,PNE:V,SALMON,SHAFT",1964,64033,USA,HATTIESB MS,DOE,31,-89,0,0,0,5.3,5.3,CIVIL TESTING,SALMON,UNDERGROUND
"19641023,1964,64059,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,GARDEN,SHAFT",1964,64059,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,GARDEN,UNDERGROUND
"19641025,1964,64034,USSR,NZ RUSS,UGS,73.5,53.7,4.9,0,0,0.001,20,PNE,NA,TUNNEL",1964,64034,USSR,NZ RUSS,UGS,73.5,53.7,4.9,0,0,0.001,20,CIVIL TESTING,NA,UNDERGROUND
"19641031,1964,64035,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,FOREST,SHAFT",1964,64035,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,FOREST,UNDERGROUND
"19641105,1964,64036,USA,NTS,UGS,37.2,-116.1,0,0,0,12,12,PNE:PLO,HANDCAR,SHAFT",1964,64036,USA,NTS,UGS,37.2,-116.1,0,0,0,12,12,CIVIL TESTING,HANDCAR,UNDERGROUND
"19641116,1964,64037,USSR,SEMI KAZAKH,UGS,49.7,78,6,0,0,20,150,PNE,NA,TUNNEL",1964,64037,USSR,SEMI KAZAKH,UGS,49.7,78,6,0,0,20,150,CIVIL TESTING,NA,UNDERGROUND
"19641128,1964,64038,FRANCE,IN ECKER ALG,DOE,24.042,5.041,0,0,0,0,20,WR,TURQUOISE,GALLERY",1964,64038,FRANCE,IN ECKER ALG,DOE,24.042,5.041,0,0,0,0,20,WEAPONS TESTING,TURQUOISE,UNDERGROUND
"19641205,1964,64039,USA,NTS,UGS,37.1,-116.1,0,0,0,20,200,WR,CREPE,SHAFT",1964,64039,USA,NTS,UGS,37.1,-116.1,0,0,0,20,200,WEAPONS TESTING,CREPE,UNDERGROUND
"19641205,1964,64040,USA,NTS,UGS,37.1,-116.1,0,0,0,0,20,WR,DRILL,SHAFT",1964,64040,USA,NTS,UGS,37.1,-116.1,0,0,0,0,20,WEAPONS TESTING,DRILL,UNDERGROUND
"19641216,1964,64041,USA,NTS,UGS,37,-116,0,0,0,1.3,1.3,WR,PARROT,SHAFT",1964,64041,USA,NTS,UGS,37,-116,0,0,0,1.3,1.3,WEAPONS TESTING,PARROT,UNDERGROUND
"19641216,1964,64042,USA,NTS,UGS,37,-116.1,0,0,0,2.7,2.7,WE,MUDPACK,SHAFT",1964,64042,USA,NTS,UGS,37,-116.1,0,0,0,2.7,2.7,EFFECT TESTING,MUDPACK,UNDERGROUND
"19641216,1964,64060,USA,NTS,DOE,37,-116,0,0,0,0,20,WR/SE,CASSOWARYHOOPOE,SHAFT",1964,64060,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,CASSOWARYHOOPOE,UNDERGROUND
"19641218,1964,64043,USA,NTS,UGS,37,-116.3,0,0,0,0.092,0.092,PNE:PLO,SULKY,SHAFT",1964,64043,USA,NTS,UGS,37,-116.3,0,0,0,0.092,0.092,CIVIL TESTING,SULKY,UNDERGROUND
"19650114,1965,65001,USA,NTS,ISC,37.07,-116.01,0,0,0,0,20,WR,WOOL,SHAFT",1965,65001,USA,NTS,ISC,37.07,-116.01,0,0,0,0,20,WEAPONS TESTING,WOOL,UNDERGROUND
"19650115,1965,65002,USSR,SEMI KAZAKH,ISC,49.88,78.96,5.8,0,0,140,140,PNE,CHAGAN,SHAFT",1965,65002,USSR,SEMI KAZAKH,ISC,49.88,78.96,5.8,0,0,140,140,CIVIL TESTING,CHAGAN,UNDERGROUND
"19650129,1965,65051,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,TERN,SHAFT",1965,65051,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,TERN,UNDERGROUND
"19650204,1965,65003,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,FMS,NA,TUNNEL",1965,65003,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,SOVIET EXPERIMENT,NA,UNDERGROUND
"19650204,1965,65004,USA,NTS,ISC,37.07,-116.03,0,0,0,0,20,WR,CASHMERE,SHAFT",1965,65004,USA,NTS,ISC,37.07,-116.03,0,0,0,0,20,WEAPONS TESTING,CASHMERE,UNDERGROUND
"19650212,1965,65005,USA,NTS,DOE,37,-116,0,0,0,0.33,0.33,WR,ALPACA,SHAFT",1965,65005,USA,NTS,DOE,37,-116,0,0,0,0.33,0.33,WEAPONS TESTING,ALPACA,UNDERGROUND
"19650216,1965,65006,USA,NTS,ISC,36.99,-116,0,0,0,10.1,10.1,WR,MERLIN,SHAFT",1965,65006,USA,NTS,ISC,36.99,-116,0,0,0,10.1,10.1,WEAPONS TESTING,MERLIN,UNDERGROUND
"19650218,1965,65007,USA,NTS,ISC,36.72,-115.94,0,0,0,0,20,WE,WISHBONE,SHAFT",1965,65007,USA,NTS,ISC,36.72,-115.94,0,0,0,0,20,EFFECT TESTING,WISHBONE,UNDERGROUND
"19650219,1965,65052,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,SEERSUCKER,SHAFT",1965,65052,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,SEERSUCKER,UNDERGROUND
"19650227,1965,65008,FRANCE,IN ECKER ALG,ISC,24.16,5.03,5.6,0,0,0,150,WR,SAPHIR,GALLERY",1965,65008,FRANCE,IN ECKER ALG,ISC,24.16,5.03,5.6,0,0,0,150,WEAPONS TESTING,SAPHIR,UNDERGROUND
"19650303,1965,65009,USSR,SEMI KAZAKH,ISC,49.81,78.13,5.5,0,0,0.001,20,WR,NA,TUNNEL",1965,65009,USSR,SEMI KAZAKH,ISC,49.81,78.13,5.5,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19650303,1965,65010,USA,NTS,ISC,37.01,-116.08,0,0,0,20,200,WR,WAGTAIL,SHAFT",1965,65010,USA,NTS,ISC,37.01,-116.08,0,0,0,20,200,WEAPONS TESTING,WAGTAIL,UNDERGROUND
"19650320,1965,65053,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,SUEDE,SHAFT",1965,65053,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,SUEDE,UNDERGROUND
"19650326,1965,65011,USA,NTS,ISC,37.11,-116.09,0,0,0,20,200,WR,CUP,SHAFT",1965,65011,USA,NTS,ISC,37.11,-116.09,0,0,0,20,200,WEAPONS TESTING,CUP,UNDERGROUND
"19650327,1965,65012,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,NA,TUNNEL",1965,65012,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19650330,1965,65013,USSR,BASHKIR RUSS,MTM,53,56,0,0,0,2.3,2.3,PNE,BUTAN 1+2,SHAFT",1965,65013,USSR,BASHKIR RUSS,MTM,53,56,0,0,0,2.3,2.3,CIVIL TESTING,BUTAN 1+2,UNDERGROUND
"19650405,1965,65015,USA,NTS,ISC,36.95,-116.08,0,0,0,0,20,WR,KESTREL,SHAFT",1965,65015,USA,NTS,ISC,36.95,-116.08,0,0,0,0,20,WEAPONS TESTING,KESTREL,UNDERGROUND
"19650414,1965,65016,USA,NTS,ISC,37.26,-116.54,0,0,0,4.3,4.3,PNE:PLO,PALANQUIN,CRATER",1965,65016,USA,NTS,ISC,37.26,-116.54,0,0,0,4.3,4.3,CIVIL TESTING,PALANQUIN,SURFACE
"19650421,1965,65017,USA,NTS,ISC,36.97,-116.23,5,0,0,0,20,WE,GUM DROP,TUNNEL",1965,65017,USA,NTS,ISC,36.97,-116.23,5,0,0,0,20,EFFECT TESTING,GUM DROP,UNDERGROUND
"19650422,1965,65054,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,CHENILLE,SHAFT",1965,65054,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,CHENILLE,UNDERGROUND
"19650423,1965,65018,USA,NTS,ISC,36.96,-115.94,0,0,0,0,20,WR,MUSCOVY,SHAFT",1965,65018,USA,NTS,ISC,36.96,-115.94,0,0,0,0,20,WEAPONS TESTING,MUSCOVY,UNDERGROUND
"19650507,1965,65019,USA,NTS,ISC,37.14,-116.1,0,0,0,7,7,WE,TEE,SHAFT",1965,65019,USA,NTS,ISC,37.14,-116.1,0,0,0,7,7,EFFECT TESTING,TEE,UNDERGROUND
"19650511,1965,65020,USSR,SEMI KAZAKH,ISC,49.79,78.12,4.9,0,0,0.001,20,WR,NA,TUNNEL",1965,65020,USSR,SEMI KAZAKH,ISC,49.79,78.12,4.9,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19650512,1965,65021,USA,NTS,ISC,37.2,-116.5,0,0,0,0,20,WR,BUTEO,SHAFT",1965,65021,USA,NTS,ISC,37.2,-116.5,0,0,0,0,20,WEAPONS TESTING,BUTEO,UNDERGROUND
"19650514,1965,65022,CHINA,LOP NOR,DOE,41.5,89,0,0,0,35,35,WR,NA,AIRDROP",1965,65022,CHINA,LOP NOR,DOE,41.5,89,0,0,0,35,35,WEAPONS TESTING,NA,AIRDROP
"19650514,1965,65023,USA,NTS,ISC,37.07,-116.05,0,0,0,0,20,WR,SCAUP,SHAFT",1965,65023,USA,NTS,ISC,37.07,-116.05,0,0,0,0,20,WEAPONS TESTING,SCAUP,UNDERGROUND
"19650514,1965,65024,USA,NTS,DOE,37,-116,0,0,0,0.75,0.75,WR,CAMBRIO,SHAFT",1965,65024,USA,NTS,DOE,37,-116,0,0,0,0.75,0.75,WEAPONS TESTING,CAMBRIO,UNDERGROUND
"19650521,1965,65025,USA,NTS,ISC,37.07,-116.04,0,0,0,0,20,WR,TWEED,SHAFT",1965,65025,USA,NTS,ISC,37.07,-116.04,0,0,0,0,20,WEAPONS TESTING,TWEED,UNDERGROUND
"19650530,1965,65026,FRANCE,IN ECKER ALG,DOE,24,5,0,0,0,0,5,WR,JADE,GALLERY",1965,65026,FRANCE,IN ECKER ALG,DOE,24,5,0,0,0,0,5,WEAPONS TESTING,JADE,UNDERGROUND
"19650610,1965,65027,USSR,BASHKIR RUSS,MTM,53,56,0,0,0,7.6,7.6,PNE,BUTAN,SHAFT",1965,65027,USSR,BASHKIR RUSS,MTM,53,56,0,0,0,7.6,7.6,CIVIL TESTING,BUTAN,UNDERGROUND
"19650611,1965,65028,USA,NTS,ISC,37,-116.05,0,0,0,1.3,1.3,WR,PETREL,SHAFT",1965,65028,USA,NTS,ISC,37,-116.05,0,0,0,1.3,1.3,WEAPONS TESTING,PETREL,UNDERGROUND
"19650611,1965,65055,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,ORGANDY,SHAFT",1965,65055,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,ORGANDY,UNDERGROUND
"19650616,1965,65029,USA,NTS,ISC,36.83,-116.06,0,0,0,0,20,WE,DILUTED WATERS,SHAFT",1965,65029,USA,NTS,ISC,36.83,-116.06,0,0,0,0,20,EFFECT TESTING,DILUTED WATERS,UNDERGROUND
"19650617,1965,65030,USSR,SEMI KAZAKH,ISC,49.83,78.17,5.8,0,0,0.001,20,PNE,NA,TUNNEL",1965,65030,USSR,SEMI KAZAKH,ISC,49.83,78.17,5.8,0,0,0.001,20,CIVIL TESTING,NA,UNDERGROUND
"19650617,1965,65031,USA,NTS,DOE,37,-116,0,0,0,0,20,WE,TINYTOT,TUNNEL",1965,65031,USA,NTS,DOE,37,-116,0,0,0,0,20,EFFECT TESTING,TINYTOT,UNDERGROUND
"19650716,1965,65056,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,IZZEP.,SHAFT",1965,65056,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,IZZEP.,UNDERGROUND
"19650722,1965,65057,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,PONGEE,SHAFT",1965,65057,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,PONGEE,UNDERGROUND
"19650723,1965,65032,USA,NTS,ISC,37.06,-116.03,5.4,0,0,20,200,WR,BRONZE,SHAFT",1965,65032,USA,NTS,ISC,37.06,-116.03,5.4,0,0,20,200,WEAPONS TESTING,BRONZE,UNDERGROUND
"19650729,1965,65033,USSR,SEMI KAZAKH,ISC,50.4,77.9,4.5,0,0,0.001,20,FMS,NA,TUNNEL",1965,65033,USSR,SEMI KAZAKH,ISC,50.4,77.9,4.5,0,0,0.001,20,SOVIET EXPERIMENT,NA,UNDERGROUND
"19650806,1965,65034,USA,NTS,ISC,37.02,-116.11,0,0,0,0,20,WR,MAUVE,SHAFT",1965,65034,USA,NTS,ISC,37.02,-116.11,0,0,0,0,20,WEAPONS TESTING,MAUVE,UNDERGROUND
"19650821,1965,65058,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,TICKING,SHAFT",1965,65058,USA,NTS,DOE,37,-116,0,0,0,0,20,WEAPONS TESTING,TICKING,UNDERGROUND
"19650827,1965,65035,USA,NTS,ISC,37.08,-116.04,0,0,0,0,20,WR,CENTAUR,SHAFT",1965,65035,USA,NTS,ISC,37.08,-116.04,0,0,0,0,20,WEAPONS TESTING,CENTAUR,UNDERGROUND
"19650901,1965,65036,USA,NTS,ISC,36.98,-115.99,4.2,0,0,0,20,WR/WE,MOA/SCREAMER,SHAFT",1965,65036,USA,NTS,ISC,36.98,-115.99,4.2,0,0,0,20,WEAPONS TESTING,MOA/SCREAMER,UNDERGROUND
"19650910,1965,65037,UK,NTS,ISC,36.98,-115.99,5.1,0,0,20,200,WR,CHARCOAL,SHAFT",1965,65037,UK,NTS,ISC,36.98,-115.99,5.1,0,0,20,200,WEAPONS TESTING,CHARCOAL,UNDERGROUND
"19650917,1965,65038,USSR,SEMI KAZAKH,ISC,49.78,78.15,5.2,0,0,0.001,20,WR,NA,TUNNEL",1965,65038,USSR,SEMI KAZAKH,ISC,49.78,78.15,5.2,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19650917,1965,65039,USA,NTS,ISC,37.06,-116.02,0,0,0,0,20,WR,ELKHART,SHAFT",1965,65039,USA,NTS,ISC,37.06,-116.02,0,0,0,0,20,WEAPONS TESTING,ELKHART,UNDERGROUND
"19651001,1965,65040,FRANCE,IN ECKER ALG,DOE,24,5,0,0,0,0,5,WR,CORINDON,GALLERY",1965,65040,FRANCE,IN ECKER ALG,DOE,24,5,0,0,0,0,5,WEAPONS TESTING,CORINDON,UNDERGROUND
"19651008,1965,65041,USSR,SEMI KAZAKH,ISC,49.92,78.17,5.4,0,0,0.001,20,WR,NA,TUNNEL",1965,65041,USSR,SEMI KAZAKH,ISC,49.92,78.17,5.4,0,0,0.001,20,WEAPONS TESTING,NA,UNDERGROUND
"19651014,1965,65042,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,1.1,1.1,PNE,SARY-UZEN,SHAFT",1965,65042,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,1.1,1.1,CIVIL TESTING,SARY-UZEN,UNDERGROUND
"19651029,1965,65043,USA,AMCHITKA AK,ISC,51.61,179.22,6.1,0,0,80,80,PNE:V,LONG SHOT,SHAFT",1965,65043,USA,AMCHITKA AK,ISC,51.61,179.22,6.1,0,0,80,80,CIVIL TESTING,LONG SHOT,UNDERGROUND
